"Time","Mean_temp","Max_temp","Min_temp","Temp_variance","Temp_stddev","Humidity","Temperature","PM 1","PM 2.5","PM 10","FCBDB62F1727_count","FCBDB62F1727_mean_dBm","F2416138F240_count","F2416138F240_mean_dBm"
"1556360723","33.14","40.68","24.92","19.35","4.40","32.11","37.40","1000","1000","1000","0","0.0","0","0.0"
"1556360773","33.07","187.82","24.72","272.98","16.52","32.48","37.76","1000","1000","1000","0","0.0","0","0.0"
"1556360823","33.06","190.51","24.94","275.82","16.61","32.28","37.41","1000","1000","1000","1","-92.0","0","0.0"
"1556360873","32.48","188.74","24.33","268.03","16.37","32.81","35.22","1000","1000","1000","0","0.0","0","0.0"
"1556360923","33.37","188.19","24.55","274.66","16.57","32.85","35.00","1000","1000","1000","0","0.0","0","0.0"
"1556360973","33.13","186.95","24.77","266.58","16.33","33.34","34.82","1000","1000","1000","0","0.0","0","0.0"
"1556361023","32.05","186.48","24.10","258.92","16.09","31.72","35.33","1000","1000","1000","0","0.0","0","0.0"
"1556361073","32.52","185.26","24.49","253.98","15.94","31.66","35.19","1000","1000","1000","0","0.0","0","0.0"
"1556361123","32.29","181.57","24.43","248.74","15.77","32.24","35.05","1000","1000","1000","0","0.0","0","0.0"
"1556361173","33.39","183.72","24.05","196.72","14.03","30.26","34.93","1000","1000","1000","0","0.0","7","-80.9"
"1556361223","31.87","183.49","23.95","248.94","15.78","30.52","34.78","1000","1000","1000","0","0.0","0","0.0"
"1556361273","31.40","181.35","23.64","244.76","15.64","30.09","35.24","1000","1000","1000","0","0.0","0","0.0"
"1556361323","49.47","495.42","27.20","3226.28","56.80","30.26","35.08","1000","1000","1000","1","-80.0","0","0.0"
"1556361373","38.81","348.14","24.86","883.47","29.72","30.30","34.90","1000","1000","1000","1","-80.0","0","0.0"
"1556361423","41.75","417.71","26.45","1444.24","38.00","32.05","35.36","1000","1000","1000","0","0.0","0","0.0"
"1556361473","44.77","414.49","27.16","1798.17","42.40","31.31","35.22","1000","1000","1000","0","0.0","0","0.0"
"1556361523","42.23","410.62","25.96","1649.88","40.62","31.31","35.15","1000","1000","1000","0","0.0","0","0.0"
"1556361573","41.62","409.22","25.76","1574.35","39.68","29.89","35.09","1000","1000","1000","0","0.0","0","0.0"
"1556361622","41.87","390.61","26.38","1447.35","38.04","31.74","35.06","1000","1000","1000","0","0.0","0","0.0"
"1556361672","41.07","382.52","26.13","1365.85","36.96","31.90","35.06","1000","1000","1000","0","0.0","0","0.0"
"1556361722","40.32","380.45","25.51","1353.61","36.79","31.04","35.09","1000","1000","1000","0","0.0","0","0.0"
"1556361772","39.93","366.60","25.65","1270.92","35.65","31.14","35.12","1000","1000","1000","0","0.0","0","0.0"
"1556361822","39.56","372.62","25.14","1311.73","36.22","31.02","35.12","1000","1000","1000","0","0.0","0","0.0"
"1556361872","38.40","292.79","24.81","1016.38","31.88","29.99","35.06","1000","1000","1000","0","0.0","0","0.0"
"1556361922","38.28","295.36","24.96","959.28","30.97","29.99","35.01","1000","1000","1000","0","0.0","0","0.0"
"1556361972","38.59","294.60","25.26","926.67","30.44","30.94","34.95","1000","1000","1000","0","0.0","0","0.0"
"1556362022","39.62","292.33","25.67","874.35","29.57","31.08","34.93","1000","1000","1000","0","0.0","0","0.0"
"1556362072","39.21","299.43","25.93","969.44","31.14","31.61","34.94","1000","1000","1000","0","0.0","0","0.0"
"1556362122","38.74","332.99","25.21","1025.14","32.02","30.47","34.94","1000","1000","1000","4","-82.8","0","0.0"
"1556362172","37.27","322.33","23.78","916.23","30.27","30.09","34.94","1000","1000","1000","0","0.0","0","0.0"
"1556362222","37.36","313.66","24.24","910.05","30.17","30.01","34.91","1000","1000","1000","0","0.0","0","0.0"
"1556362272","37.36","309.02","24.58","908.98","30.15","29.50","34.84","1000","1000","1000","3","-84.0","0","0.0"
"1556362322","38.21","316.54","25.02","943.88","30.72","30.78","32.82","1000","1000","1000","5","-84.2","0","0.0"
"1556362372","39.67","316.80","25.88","916.17","30.27","32.59","32.76","1000","1000","1000","3","-77.7","0","0.0"
"1556362421","38.51","337.03","25.31","960.93","31.00","33.67","32.76","1000","1000","1000","1","-70.0","0","0.0"
"1556362471","40.91","352.44","25.65","1284.36","35.84","31.21","32.82","1000","1000","1000","0","0.0","0","0.0"
"1556362521","39.78","313.26","26.34","938.75","30.64","31.91","32.82","1000","1000","1000","0","0.0","0","0.0"
"1556362571","40.71","317.25","26.94","1002.16","31.66","34.15","34.79","1000","1000","1000","0","0.0","0","0.0"
"1556362621","39.49","317.43","25.94","526.43","22.94","34.05","34.87","1000","1000","1000","0","0.0","0","0.0"
"1556362671","41.06","320.13","26.54","994.13","31.53","32.96","34.99","1000","1000","1000","5","-73.8","0","0.0"
"1556362721","41.21","321.81","26.17","1014.87","31.86","33.56","35.11","1000","1000","1000","5","-77.4","0","0.0"
"1556362771","53.18","531.86","30.81","3929.44","62.69","33.92","35.20","1000","1000","1000","3","-78.3","0","0.0"
"1556362821","51.59","535.02","30.09","3759.54","61.32","31.85","35.33","1000","1000","1000","0","0.0","0","0.0"
"1556362871","51.21","514.85","29.86","3583.58","59.86","31.61","34.83","1000","1000","1000","0","0.0","0","0.0"
"1556362921","50.45","499.62","29.71","3451.83","58.75","30.85","34.98","1000","1000","1000","0","0.0","0","0.0"
"1556362971","49.88","491.57","29.29","3341.65","57.81","31.85","35.15","1000","1000","1000","0","0.0","0","0.0"
"1556363021","49.10","488.46","28.40","3276.91","57.24","31.82","35.33","1000","1000","1000","0","0.0","0","0.0"
"1556363071","48.48","477.86","28.58","3188.11","56.46","30.59","34.86","1000","1000","1000","0","0.0","0","0.0"
"1556363121","47.75","470.99","28.10","3076.11","55.46","30.73","34.97","1000","962","1000","0","0.0","0","0.0"
"1556363171","47.18","469.94","27.54","3057.13","55.29","27.16","35.08","1000","1000","1000","0","0.0","0","0.0"
"1556363221","48.07","465.55","28.85","2951.14","54.32","28.59","35.12","777","557","881","0","0.0","0","0.0"
"1556363271","47.50","461.15","28.13","2901.25","53.86","28.97","35.14","686","560","777","0","0.0","0","0.0"
"1556363321","47.42","453.78","27.68","2835.77","53.25","29.75","35.15","763","547","920","0","0.0","0","0.0"
"1556363371","47.37","456.23","28.02","2806.99","52.98","29.83","35.18","1000","1000","1000","0","0.0","0","0.0"
"1556363421","46.71","456.77","28.02","2797.08","52.89","29.12","35.23","761","601","862","0","0.0","0","0.0"
"1556363471","46.00","451.85","26.88","2769.10","52.62","28.64","35.23","1000","792","1000","0","0.0","0","0.0"
"1556363521","46.04","447.27","27.25","2731.45","52.26","28.08","35.21","1000","962","1000","0","0.0","0","0.0"
"1556363571","45.60","444.26","27.17","2665.92","51.63","28.37","35.16","1000","1000","1000","0","0.0","0","0.0"
"1556363621","45.61","438.08","26.75","2629.64","51.28","28.30","35.08","1000","1000","1000","0","0.0","0","0.0"
"1556363671","45.70","436.72","27.15","2577.38","50.77","28.42","35.00","1000","1000","1000","0","0.0","0","0.0"
"1556363721","45.29","439.39","27.02","2547.38","50.47","28.35","34.93","848","675","961","0","0.0","0","0.0"
"1556363771","45.03","433.84","26.75","2538.98","50.39","28.42","34.85","828","593","1000","0","0.0","0","0.0"
"1556363821","44.80","434.45","26.86","2513.06","50.13","28.82","35.38","1000","1000","1000","0","0.0","0","0.0"
"1556363871","44.66","429.45","26.06","2482.89","49.83","27.67","35.27","1000","860","1000","0","0.0","0","0.0"
"1556363921","44.53","427.99","26.42","2453.95","49.54","28.15","35.15","1000","754","1000","0","0.0","0","0.0"
"1556363971","44.30","426.66","26.37","2424.31","49.24","27.95","35.05","1000","1000","1000","0","0.0","0","0.0"
"1556364021","43.98","427.68","26.20","2418.26","49.18","27.63","34.92","913","679","1000","0","0.0","0","0.0"
"1556364070","43.65","422.98","26.11","2381.06","48.80","27.45","34.80","912","682","1000","0","0.0","0","0.0"
"1556364120","43.84","419.66","26.17","2362.63","48.61","27.98","35.33","876","669","1000","0","0.0","0","0.0"
"1556364170","43.73","417.71","26.24","2327.05","48.24","27.97","35.20","749","611","871","0","0.0","0","0.0"
"1556364220","44.73","414.97","26.90","2287.07","47.82","29.09","35.11","791","567","1000","0","0.0","0","0.0"
"1556364270","44.70","411.61","27.13","2245.39","47.39","29.85","35.04","847","630","1000","0","0.0","0","0.0"
"1556364320","44.85","411.00","26.97","2217.71","47.09","30.63","35.02","657","501","766","0","0.0","0","0.0"
"1556364370","45.02","407.75","27.51","2201.32","46.92","29.87","35.05","368","289","471","0","0.0","0","0.0"
"1556364420","44.64","402.85","27.67","2163.78","46.52","29.31","35.11","469","358","560","0","0.0","0","0.0"
"1556364470","44.07","401.59","27.38","2145.83","46.32","29.23","35.16","203","165","230","0","0.0","0","0.0"
"1556364520","44.12","400.67","27.08","2146.84","46.33","29.59","35.23","147","120","166","0","0.0","0","0.0"
"1556364570","44.61","398.87","27.74","2111.45","45.95","30.14","35.29","176","138","219","0","0.0","0","0.0"
"1556364620","44.55","393.54","27.77","2085.70","45.67","29.61","35.38","173","141","196","0","0.0","0","0.0"
"1556364670","44.48","391.73","27.79","2063.54","45.43","29.29","34.80","98","76","117","0","0.0","0","0.0"
"1556364720","44.23","391.79","27.95","2051.27","45.29","29.18","34.91","90","73","109","0","0.0","0","0.0"
"1556364770","44.13","389.66","27.59","2033.10","45.09","28.87","34.98","90","72","102","0","0.0","0","0.0"
"1556364820","43.90","387.24","27.15","2019.60","44.94","29.40","35.05","65","53","73","0","0.0","0","0.0"
"1556364870","44.08","385.14","27.65","1989.95","44.61","29.21","35.11","27","22","30","0","0.0","0","0.0"
"1556364920","43.45","382.10","26.94","1970.88","44.39","29.56","35.15","32","26","36","0","0.0","0","0.0"
"1556364970","43.53","379.65","27.29","1993.51","44.65","29.05","35.16","52","41","58","0","0.0","0","0.0"
"1556365020","43.04","377.56","26.99","1971.19","44.40","29.27","35.15","140","114","158","0","0.0","0","0.0"
"1556365070","43.26","375.92","27.28","1954.84","44.21","28.93","35.12","51","38","57","0","0.0","0","0.0"
"1556365120","42.86","373.18","26.72","1932.05","43.96","28.59","35.08","30","23","34","0","0.0","0","0.0"
"1556365170","42.38","372.51","26.16","1919.57","43.81","28.84","35.01","28","20","31","0","0.0","0","0.0"
"1556365220","42.43","371.71","26.49","1894.99","43.53","28.84","34.92","20","16","22","0","0.0","0","0.0"
"1556365270","42.36","367.91","26.73","1871.14","43.26","28.73","34.80","12","9","13","0","0.0","0","0.0"
"1556365319","42.44","365.77","26.91","1828.89","42.77","29.21","35.37","11","8","12","0","0.0","0","0.0"
"1556365369","42.63","365.66","27.04","1819.62","42.66","29.17","35.30","10","8","11","0","0.0","0","0.0"
"1556365419","42.60","360.48","27.02","1784.00","42.24","30.12","35.26","9","7","10","2","-84.5","0","0.0"
"1556365469","42.95","358.77","27.51","1754.27","41.88","31.33","35.25","10","8","11","0","0.0","0","0.0"
"1556365519","42.70","358.22","27.04","1752.64","41.86","30.90","35.25","8","6","9","0","0.0","0","0.0"
"1556365569","42.74","357.54","26.49","1746.04","41.79","30.97","35.27","7","5","7","0","0.0","0","0.0"
"1556365619","48.61","365.69","28.65","2238.94","47.32","30.60","35.30","158","113","354","0","0.0","0","0.0"
"1556365669","47.32","368.38","28.74","2082.93","45.64","31.08","35.36","1000","1000","1000","0","0.0","0","0.0"
"1556365719","39.32","336.57","25.51","883.80","29.73","30.79","35.41","1000","1000","1000","0","0.0","0","0.0"
"1556365769","37.78","324.41","25.17","765.02","27.66","30.89","34.84","1000","1000","1000","0","0.0","0","0.0"
"1556365819","37.89","333.27","25.56","779.02","27.91","30.97","34.87","1000","1000","1000","0","0.0","0","0.0"
"1556365869","38.72","335.37","25.92","802.66","28.33","32.88","34.87","1000","1000","1000","2","-78.5","0","0.0"
"1556365919","40.41","335.78","25.41","819.23","28.62","32.81","34.90","1000","1000","1000","0","0.0","0","0.0"
"1556365969","46.57","361.85","27.50","1282.24","35.81","34.71","34.91","1000","1000","1000","0","0.0","0","0.0"
"1556366019","47.41","353.90","28.54","1263.15","35.54","35.31","35.05","1000","1000","1000","0","0.0","0","0.0"
"1556366069","41.16","349.04","26.43","921.81","30.36","34.10","35.26","1000","1000","1000","0","0.0","0","0.0"
"1556366119","39.82","344.77","25.19","839.47","28.97","32.96","34.79","1000","1000","1000","0","0.0","0","0.0"
"1556366169","39.74","347.38","25.39","824.90","28.72","32.86","34.87","1000","1000","1000","0","0.0","0","0.0"
"1556366219","39.08","343.78","25.02","837.39","28.94","33.15","34.90","1000","1000","1000","0","0.0","0","0.0"
"1556366269","38.66","267.13","25.31","551.55","23.49","33.38","34.93","1000","1000","1000","0","0.0","0","0.0"
"1556366319","39.27","271.33","26.16","591.35","24.32","34.28","34.91","1000","1000","1000","0","0.0","0","0.0"
"1556366369","39.94","280.01","26.78","666.05","25.81","36.44","34.97","1000","1000","1000","0","0.0","0","0.0"
"1556366419","40.08","295.88","26.64","765.73","27.67","35.87","35.05","1000","1000","1000","0","0.0","0","0.0"
"1556366469","41.07","330.79","27.16","926.87","30.44","35.59","35.15","1000","1000","1000","0","0.0","0","0.0"
"1556366519","44.85","350.30","28.33","1255.21","35.43","35.99","35.23","1000","1000","1000","0","0.0","0","0.0"
"1556366569","43.16","376.54","27.50","1240.70","35.22","34.51","35.39","1000","1000","1000","0","0.0","0","0.0"
"1556366618","43.43","413.44","27.48","1432.64","37.85","32.55","34.90","1000","1000","1000","0","0.0","0","0.0"
"1556366668","44.10","390.60","26.90","1561.29","39.51","32.72","35.03","1000","1000","1000","0","0.0","0","0.0"
"1556366718","43.29","424.71","26.71","1571.62","39.64","32.49","35.11","1000","1000","1000","0","0.0","0","0.0"
"1556366768","44.31","428.89","27.18","1480.40","38.48","31.79","35.14","1000","1000","1000","0","0.0","0","0.0"
"1556366818","43.17","350.78","27.30","1305.95","36.14","32.06","35.16","1000","1000","1000","0","0.0","0","0.0"
"1556366868","42.76","356.26","27.49","1392.76","37.32","31.68","35.19","1000","1000","1000","0","0.0","0","0.0"
"1556366918","42.71","376.02","27.01","1593.79","39.92","30.97","35.25","1000","1000","1000","0","0.0","0","0.0"
"1556366968","45.39","413.15","27.60","1996.99","44.69","31.38","35.25","1000","1000","1000","0","0.0","0","0.0"
"1556367018","45.20","410.50","27.40","2047.81","45.25","31.65","35.23","1000","1000","1000","0","0.0","0","0.0"
"1556367068","44.84","410.37","27.62","1987.79","44.58","31.12","35.22","1000","1000","1000","0","0.0","0","0.0"
"1556367118","44.66","409.80","27.45","1950.56","44.17","31.19","35.18","1000","1000","1000","0","0.0","0","0.0"
"1556367168","45.55","418.49","27.36","1962.13","44.30","31.57","35.15","1000","1000","1000","0","0.0","0","0.0"
"1556367218","44.15","411.81","26.68","1732.71","41.63","31.94","35.11","1000","1000","1000","0","0.0","0","0.0"
"1556367268","44.23","433.61","26.70","1602.20","40.03","32.20","35.07","1000","1000","1000","0","0.0","0","0.0"
"1556367318","45.80","435.75","28.63","1697.99","41.21","33.19","35.07","1000","1000","1000","0","0.0","0","0.0"
"1556367368","47.20","437.13","28.91","1844.81","42.95","33.65","35.11","1000","1000","1000","0","0.0","0","0.0"
"1556367418","48.59","434.50","29.46","2160.02","46.48","33.53","35.19","1000","1000","1000","0","0.0","0","0.0"
"1556367468","48.56","428.38","28.71","2355.04","48.53","32.16","35.32","1000","1000","1000","0","0.0","0","0.0"
"1556367518","46.11","334.68","28.33","1537.47","39.21","31.32","35.40","1000","1000","1000","0","0.0","0","0.0"
"1556367568","46.51","426.23","27.53","2096.82","45.79","31.88","37.37","1000","1000","1000","0","0.0","0","0.0"
"1556367618","49.78","426.67","29.11","2514.70","50.15","32.10","37.39","1000","1000","1000","0","0.0","0","0.0"
"1556367668","49.21","429.39","28.98","2423.35","49.23","35.33","37.46","1000","1000","1000","0","0.0","0","0.0"
"1556367718","48.57","424.16","28.51","2406.44","49.06","35.69","37.57","1000","1000","1000","0","0.0","0","0.0"
"1556367768","48.84","419.16","28.33","2453.19","49.53","34.12","37.66","1000","1000","1000","0","0.0","0","0.0"
"1556367818","45.51","435.80","26.96","1985.65","44.56","32.99","37.72","1000","1000","1000","0","0.0","0","0.0"
"1556367868","45.99","422.42","26.99","2078.96","45.60","32.51","37.70","1000","1000","1000","0","0.0","0","0.0"
"1556367918","47.09","437.17","27.92","2178.37","46.67","33.16","37.65","1000","1000","1000","0","0.0","0","0.0"
"1556367968","47.25","434.43","27.78","2216.71","47.08","34.05","37.62","1000","1000","1000","0","0.0","0","0.0"
"1556368018","46.56","444.38","27.69","2239.36","47.32","31.72","37.59","1000","1000","1000","0","0.0","0","0.0"
"1556368068","46.48","437.14","27.74","2166.16","46.54","32.13","37.58","1000","1000","1000","0","0.0","0","0.0"
"1556368118","45.38","430.46","27.31","2066.09","45.45","32.28","37.53","1000","1000","1000","0","0.0","0","0.0"
"1556368168","45.57","426.20","27.46","2048.03","45.26","33.02","37.46","1000","1000","1000","0","0.0","0","0.0"
"1556368218","46.50","439.46","27.84","2120.06","46.04","34.90","37.40","1000","1000","1000","0","0.0","0","0.0"
"1556368268","47.02","434.01","27.73","2113.63","45.97","33.45","37.39","1000","1000","1000","0","0.0","0","0.0"
"1556368318","46.13","439.62","27.55","2153.45","46.41","33.27","37.39","1000","1000","1000","0","0.0","0","0.0"
"1556368368","45.43","434.60","27.33","2009.27","44.82","32.77","37.37","1000","1000","1000","0","0.0","0","0.0"
"1556368418","45.11","447.56","26.02","2094.87","45.77","34.12","35.40","1000","1000","1000","0","0.0","0","0.0"
"1556368468","43.87","434.35","25.72","1996.19","44.68","32.27","35.36","1000","1000","1000","0","0.0","0","0.0"
"1556368518","45.18","436.11","27.24","2003.55","44.76","33.63","35.26","1000","1000","1000","0","0.0","0","0.0"
"1556368568","45.49","431.38","27.05","1946.53","44.12","32.88","35.15","1000","1000","1000","0","0.0","0","0.0"
"1556368618","32.84","208.67","24.51","265.99","16.31","31.91","35.04","1000","1000","1000","0","0.0","0","0.0"
"1556368668","41.95","339.09","25.11","1499.49","38.72","31.66","34.90","1000","1000","1000","0","0.0","0","0.0"
"1556368718","45.74","395.61","26.80","2243.62","47.37","31.96","35.37","1000","1000","1000","0","0.0","0","0.0"
"1556368768","47.48","432.39","27.24","2391.88","48.91","34.46","35.23","1000","1000","1000","0","0.0","0","0.0"
"1556368818","47.91","419.46","27.58","2519.31","50.19","35.83","35.15","1000","1000","1000","0","0.0","0","0.0"
"1556368868","46.45","417.62","27.22","2366.26","48.64","35.01","35.12","1000","1000","1000","0","0.0","0","0.0"
"1556368918","46.42","414.96","26.89","2236.62","47.29","33.97","35.10","1000","1000","1000","0","0.0","0","0.0"
"1556368968","59.04","508.49","31.25","5061.79","71.15","33.48","35.00","1000","1000","1000","0","0.0","0","0.0"
"1556369018","47.00","427.03","27.04","2236.23","47.29","33.40","34.90","1000","1000","1000","0","0.0","0","0.0"
"1556369068","46.76","421.77","26.40","2135.42","46.21","34.35","35.41","1000","1000","1000","0","0.0","0","0.0"
"1556369118","59.40","503.97","31.50","5111.90","71.50","33.42","35.26","1000","875","1000","0","0.0","0","0.0"
"1556369168","58.07","500.03","31.01","4982.02","70.58","32.87","35.11","358","292","405","0","0.0","0","0.0"
"1556369218","42.43","388.51","25.84","1628.63","40.36","33.38","34.97","257","209","291","0","0.0","0","0.0"
"1556369268","42.32","386.25","25.81","1570.80","39.63","33.97","34.80","165","134","187","0","0.0","0","0.0"
"1556369318","40.24","382.32","25.59","1518.84","38.97","33.87","35.27","84","68","95","0","0.0","0","0.0"
"1556369368","41.21","375.35","25.55","1434.42","37.87","33.65","35.08","51","41","57","0","0.0","0","0.0"
"1556369418","37.58","368.63","24.88","1035.31","32.18","34.31","34.87","64","52","72","0","0.0","0","0.0"
"1556369468","42.19","401.32","25.89","1453.14","38.12","34.71","32.74","975","699","1000","0","0.0","0","0.0"
"1556369518","39.65","370.73","25.73","1284.57","35.84","34.77","32.55","1000","1000","1000","3","-83.7","0","0.0"
"1556369568","39.07","365.07","25.09","1249.48","35.35","35.12","32.39","1000","1000","1000","0","0.0","0","0.0"
"1556369617","39.07","355.41","25.41","1194.82","34.57","35.23","32.26","807","659","915","0","0.0","0","0.0"
"1556369667","39.30","349.50","25.85","1170.18","34.21","35.42","32.72","476","388","539","0","0.0","0","0.0"
"1556369717","39.07","344.17","25.17","1170.63","34.21","35.51","32.60","547","393","655","0","0.0","0","0.0"
"1556369767","38.93","339.53","25.20","1130.63","33.62","34.97","32.44","971","697","1000","0","0.0","0","0.0"
"1556369817","38.68","338.73","25.11","1101.14","33.18","35.09","32.29","672","542","762","0","0.0","0","0.0"
"1556369867","38.42","332.41","25.18","1073.22","32.76","35.24","32.78","331","270","375","0","0.0","0","0.0"
"1556369917","38.44","328.53","25.16","1031.70","32.12","35.27","32.64","127","103","144","0","0.0","0","0.0"
"1556369967","38.15","318.37","25.19","990.41","31.47","36.11","32.49","54","44","61","0","0.0","0","0.0"
"1556370017","38.32","313.83","25.18","948.32","30.79","36.53","32.35","28","22","31","0","0.0","0","0.0"
"1556370067","37.86","315.16","25.17","934.04","30.56","36.76","32.25","16","13","18","0","0.0","0","0.0"
"1556370116","37.79","314.08","25.09","914.49","30.24","36.60","32.76","14","11","15","0","0.0","0","0.0"
"1556370166","37.62","312.17","25.10","899.83","30.00","36.63","32.64","11","8","12","0","0.0","0","0.0"
"1556370216","38.20","307.29","25.04","868.93","29.48","37.23","32.51","11","8","12","0","0.0","0","0.0"
"1556370266","37.46","304.05","25.26","851.17","29.17","37.21","32.40","8","5","9","0","0.0","0","0.0"
"1556370316","37.33","302.08","25.21","835.82","28.91","37.58","32.31","6","4","6","0","0.0","0","0.0"
"1556370366","37.09","299.71","24.84","820.68","28.65","38.20","32.21","7","5","7","0","0.0","0","0.0"
"1556370416","36.79","297.80","24.59","807.41","28.41","38.19","30.17","6","4","7","0","0.0","0","0.0"
"1556370466","36.57","294.51","24.52","800.95","28.30","37.88","30.07","6","4","6","0","0.0","0","0.0"
"1556370515","36.09","293.16","24.41","782.35","27.97","37.95","29.98","6","4","7","0","0.0","0","0.0"
"1556370565","37.49","289.42","24.81","738.19","27.17","38.22","29.87","6","4","6","0","0.0","0","0.0"
"1556370615","35.67","289.90","24.30","750.56","27.40","38.57","29.74","6","4","6","0","0.0","0","0.0"
"1556370665","36.30","282.86","24.67","720.60","26.84","38.40","29.63","4","3","4","0","0.0","0","0.0"
"1556370715","39.31","303.02","24.60","941.90","30.69","39.15","30.17","4","3","4","0","0.0","0","0.0"
"1556370765","39.67","303.69","25.13","919.85","30.33","39.79","30.07","8","6","9","0","0.0","0","0.0"
"1556370814","38.47","297.73","25.21","904.57","30.08","40.13","29.98","4","3","4","0","0.0","0","0.0"
"1556370864","38.38","296.08","24.93","888.22","29.80","40.59","29.88","4","3","4","0","0.0","0","0.0"
"1556370914","38.60","293.98","24.78","872.57","29.54","40.59","29.81","5","3","10","0","0.0","0","0.0"
"1556370964","38.55","292.39","24.95","855.00","29.24","41.09","29.73","4","3","4","0","0.0","0","0.0"
"1556371014","45.94","369.93","27.16","2236.67","47.29","40.39","29.67","4","3","4","0","0.0","0","0.0"
"1556371064","45.33","366.09","27.02","2192.60","46.83","40.82","30.24","25","20","32","0","0.0","0","0.0"
"1556371113","45.10","360.32","27.04","2135.59","46.21","41.09","30.20","182","148","206","0","0.0","0","0.0"
"1556371163","44.65","356.25","26.94","2100.98","45.84","41.31","30.16","149","121","168","0","0.0","0","0.0"
"1556371213","44.80","351.81","26.67","2039.20","45.16","41.26","30.13","35","28","39","0","0.0","0","0.0"
"1556371263","44.63","349.21","27.01","1993.34","44.65","41.52","30.13","16","11","18","0","0.0","0","0.0"
"1556371313","43.96","350.38","26.72","1995.00","44.67","41.38","30.10","8","6","9","0","0.0","0","0.0"
"1556371363","43.81","347.14","26.81","1957.71","44.25","41.38","30.09","5","3","7","0","0.0","0","0.0"
"1556371412","43.50","346.43","26.70","1939.25","44.04","41.24","30.06","5","3","6","0","0.0","0","0.0"
"1556371462","42.99","344.20","26.62","1919.62","43.81","41.00","30.02","5","3","5","0","0.0","0","0.0"
"1556371512","42.86","341.76","26.51","1890.39","43.48","40.72","29.99","4","2","6","0","0.0","0","0.0"
"1556371562","42.75","337.62","26.66","1852.26","43.04","41.13","29.96","3","2","3","0","0.0","0","0.0"
"1556371612","42.55","334.01","26.65","1819.45","42.66","41.32","29.94","4","3","4","0","0.0","0","0.0"
"1556371662","42.16","333.99","26.17","1808.79","42.53","40.77","29.91","4","3","4","0","0.0","0","0.0"
"1556371711","41.90","332.78","25.89","1782.51","42.22","40.55","29.88","3","2","3","0","0.0","0","0.0"
"1556371761","42.02","330.74","26.41","1754.22","41.88","40.88","29.84","3","2","3","0","0.0","0","0.0"
"1556371811","42.37","327.58","26.55","1708.16","41.33","41.12","29.78","4","3","4","0","0.0","0","0.0"
"1556371861","41.56","323.96","26.21","1689.21","41.10","41.25","29.75","5","3","5","0","0.0","0","0.0"
"1556371911","41.24","324.14","26.08","1678.97","40.98","40.92","29.71","3","2","3","0","0.0","0","0.0"
"1556371961","41.34","320.71","25.78","1646.06","40.57","40.94","29.67","4","3","4","0","0.0","0","0.0"
"1556372010","41.12","318.42","25.86","1614.33","40.18","41.11","29.63","4","3","4","0","0.0","0","0.0"
"1556372060","41.01","329.20","25.94","1614.83","40.18","41.64","30.21","5","4","8","0","0.0","0","0.0"
"1556372110","40.91","324.78","25.82","1584.68","39.81","41.41","30.19","5","3","5","0","0.0","0","0.0"
"1556372160","40.77","325.40","25.99","1568.45","39.60","41.43","30.14","4","3","4","0","0.0","0","0.0"
"1556372210","41.28","322.99","25.97","1536.41","39.20","41.72","30.12","5","4","5","0","0.0","0","0.0"
"1556372259","40.64","320.78","26.03","1526.36","39.07","41.84","30.09","4","3","4","0","0.0","0","0.0"
"1556372309","40.58","318.33","25.77","1506.41","38.81","41.81","30.02","3","2","4","0","0.0","0","0.0"
"1556372359","40.32","315.94","25.67","1479.24","38.46","42.36","29.99","4","3","4","0","0.0","0","0.0"
"1556372409","40.21","314.68","25.47","1468.92","38.33","41.97","29.96","2","1","2","0","0.0","0","0.0"
"1556372459","40.21","311.65","25.79","1446.34","38.03","41.94","29.92","3","2","3","0","0.0","0","0.0"
"1556372509","33.15","244.15","24.04","368.59","19.20","42.57","29.89","4","3","4","0","0.0","0","0.0"
"1556372558","33.41","254.92","23.88","424.93","20.61","43.11","29.85","12","9","15","0","0.0","0","0.0"
"1556372608","33.38","249.17","24.03","409.10","20.23","44.36","29.82","76","62","86","0","0.0","0","0.0"
"1556372658","32.72","248.15","23.98","407.88","20.20","44.24","29.80","277","223","314","0","0.0","0","0.0"
"1556372708","33.19","246.95","24.22","395.28","19.88","43.97","29.77","476","376","544","0","0.0","0","0.0"
"1556372758","32.95","243.27","24.17","383.64","19.59","43.84","29.73","503","410","570","0","0.0","0","0.0"
"1556372807","32.77","240.83","24.00","368.19","19.19","43.99","29.70","220","179","249","0","0.0","0","0.0"
"1556372857","32.73","240.62","23.90","366.87","19.15","43.58","29.66","83","67","104","0","0.0","0","0.0"
"1556372907","31.53","240.87","23.58","368.43","19.19","43.25","27.66","31","25","35","0","0.0","0","0.0"
"1556372957","32.41","239.64","23.67","358.92","18.95","43.24","27.61","15","10","17","0","0.0","0","0.0"
"1556373007","32.64","238.58","24.19","349.66","18.70","43.05","27.52","6","4","6","0","0.0","0","0.0"
"1556373056","32.17","235.70","23.96","329.95","18.16","43.62","27.45","5","4","5","0","0.0","0","0.0"
"1556373106","39.83","346.84","25.41","1516.66","38.94","43.85","27.38","4","3","6","0","0.0","0","0.0"
"1556373156","30.20","232.97","23.24","312.30","17.67","43.44","27.31","4","3","4","0","0.0","0","0.0"
